binchicken_dir	coassembly	assembler	walltime	cpu_time	mean_load	max_rss	max_vms	samples	length	total_targets	total_size	recover_samples
results/aviary/genus_3sample/20240111/SRP216815	coassembly_0	metaspades	21111.4402	759332.15	3583.45	140690.18	143517.19	SRR9860462,SRR9860463	2	375	30706000000.0	SRR9860461,SRR9860462,SRR9860463,SRR9860464
results/aviary/genus_3sample/20240111/SRP287453	coassembly_0	metaspades	52826.2866	2370745.33	4478.98	207358.54	208793.19	SRR12830358,SRR12830359	2	345	23852000000.0	SRR12830358,SRR12830359,SRR12830360
results/aviary/genus_3sample/20240111/SRP092796	coassembly_0	metaspades	93159.4175	3472943.9	3724.66	396652.26	403744.55	SRR5002404,SRR9178315	2	334	48214000000.0	SRR5002329,SRR5002378,SRR5002379,SRR5002383,SRR5002404,SRR9178091,SRR9178110,SRR9178111,SRR9178189,SRR9178195,SRR9178235,SRR9178293,SRR9178315,SRR9178331,SRR9178372,SRR9178408,SRR9178439,SRR9178457,SRR9178480,SRR9178489
results/aviary/genus_3sample/20240111/SRP092796	coassembly_1	metaspades	98026.9078	3613119.46	3682.84	378804.45	385840.52	SRR5002379,SRR9178091	2	307	46162000000.0	SRR5002352,SRR5002379,SRR5002383,SRR5002404,SRR9178091,SRR9178110,SRR9178111,SRR9178161,SRR9178189,SRR9178195,SRR9178228,SRR9178293,SRR9178315,SRR9178331,SRR9178372,SRR9178408,SRR9178439,SRR9178457,SRR9178480,SRR9178489
results/aviary/genus_3sample/20240111/ERP119705	coassembly_0	metaspades	82316.6371	3209088.64	3895.02	430493.86	432279.61	ERR3858122,ERR3858126	2	816	43498000000.0	ERR3858110,ERR3858111,ERR3858112,ERR3858113,ERR3858114,ERR3858115,ERR3858119,ERR3858121,ERR3858122,ERR3858126,ERR3858127,ERR3858128,ERR3858129,ERR3858130,ERR3858131,ERR3858132,ERR3858133,ERR3858136,ERR3858137,ERR3858138
results/aviary/genus_3sample/20240111/ERP119705	coassembly_1	metaspades	71166.4704	2749704.16	3861.01	415441.11	417617.69	ERR3858114,ERR3858130	2	491	38482000000.0	ERR3858110,ERR3858111,ERR3858112,ERR3858113,ERR3858114,ERR3858115,ERR3858119,ERR3858120,ERR3858121,ERR3858122,ERR3858126,ERR3858127,ERR3858128,ERR3858129,ERR3858130,ERR3858131,ERR3858132,ERR3858136,ERR3858137,ERR3858138
results/aviary/genus_3sample/20240111/SRP323688	coassembly_0	metaspades	27359.5889	1079943.5	3939.01	164552.01	166309.06	SRR14802572,SRR14802573	2	320	26494000000.0	SRR14802572,SRR14802573,SRR14802574,SRR14817123
results/aviary/genus_3sample/20240111/SRP324684	coassembly_0	metaspades	16027.3926	471411.07	2924.48	66530.37	86788.4	SRR15291763,SRR15291766	2	325	14739000000.0	SRR15291756,SRR15291757,SRR15291758,SRR15291759,SRR15291760,SRR15291761,SRR15291762,SRR15291763,SRR15291764,SRR15291765,SRR15291766,SRR15291767
results/aviary/genus_3sample/20240111/SRP263527	coassembly_0	metaspades	46334.3188	1982921.5	4272.3	182324.56	184138.2	SRR11843827,SRR11843830	2	339	17553000000.0	SRR11843814,SRR11843815,SRR11843816,SRR11843817,SRR11843818,SRR11843819,SRR11843821,SRR11843822,SRR11843823,SRR11843827,SRR11843829,SRR11843830,SRR11843831,SRR11843832,SRR11843833,SRR11843834,SRR11843835,SRR11843836,SRR11843837,SRR11843838
results/aviary/genus_3sample/20240111/SRP263527	coassembly_1	metaspades	41506.2729	1757265.54	4227.53	176135.51	178716.29	SRR11843815,SRR11843817	2	305	16351999998.0	SRR11843814,SRR11843815,SRR11843816,SRR11843817,SRR11843818,SRR11843819,SRR11843821,SRR11843822,SRR11843823,SRR11843827,SRR11843829,SRR11843830,SRR11843831,SRR11843832,SRR11843833,SRR11843834,SRR11843835,SRR11843836,SRR11843837,SRR11843838
results/aviary/genus_3sample/20240111/SRP323723	coassembly_0	metaspades	16384.2304	632484.95	3830.95	97915.45	100729.19	SRR14787579,SRR14787580	2	302	21925000000.0	SRR14787577,SRR14787578,SRR14787579,SRR14787580
results/aviary/genus_3sample/20240111/SRP342821	coassembly_0	metaspades	31485.7884	651819.78	2066.02	156489.65	158596.18	SRR16548379,SRR16548382	2	353	29417000000.0	SRR16548357,SRR16548358,SRR16548359,SRR16548360,SRR16548363,SRR16548367,SRR16548376,SRR16548377,SRR16548378,SRR16548379,SRR16548381,SRR16548382,SRR16548383,SRR16548384,SRR16548385,SRR16548386,SRR16548387,SRR16548388,SRR16548389,SRR16548390
results/aviary/genus_3sample/20240111/SRP136066	coassembly_0	metaspades	94034.422	3977844.27	4225.41	356169.68	359158.14	SRR6868922,SRR6868923	2	405	45896000000.0	SRR6868918,SRR6868919,SRR6868920,SRR6868921,SRR6868922,SRR6868923
results/aviary/genus_3sample/20240111/SRP260874	coassembly_0	metaspades	68784.6967	2127765.82	3092.06	301272.35	308225.12	SRR11743108,SRR11744890	2	362	44809000000.0	SRR11743101,SRR11743108,SRR11744890,SRR11826728,SRR11826758,SRR11826814,SRR12936770,SRR12936904,SRR12937377,SRR12937476,SRR12937698
results/aviary/genus_3sample/20240111/SRP338948	coassembly_0	megahit	11481.2065	487268.84	4143.78	8384.75	12412.5	SRR16090826,SRR16090827	2	408	19697000000.0	SRR16090825,SRR16090826,SRR16090827
results/aviary/genus_3sample/20240111/SRP200132	coassembly_0	metaspades	59476.2074	2050989.26	3442.12	334743.22	337072.12	SRR9179560,SRR9179561	2	377	47095000000.0	SRR9179559,SRR9179560,SRR9179561,SRR9179562,SRR9179563
results/aviary/genus_3sample/20240111/SRP200132	coassembly_1	metaspades	161351.5553	5952881.52	3689.17	347830.37	349500.45	SRR9179559,SRR9179563	2	323	47895000000.0	SRR9179559,SRR9179560,SRR9179561,SRR9179562,SRR9179563
results/aviary/genus_3sample/20240111/SRP163645	coassembly_0	megahit	143839.0717	5853455.69	4064.65	74332.8	119449.24	SRR8157149,SRR8157150	2	317	47093000000.0	SRR8157148,SRR8157149,SRR8157150
results/aviary/genus_3sample/20240111/SRP173033	coassembly_0	metaspades	50970.3652	2167128.88	4245.23	254399.36	260692.34	SRR14932511,SRR14932634	2	424	26850999999.0	SRR14932482,SRR14932511,SRR14932522,SRR14932533,SRR14932559,SRR14932567,SRR14932582,SRR14932586,SRR14932587,SRR14932588,SRR14932592,SRR14932599,SRR14932609,SRR14932632,SRR14932634,SRR14932663,SRR14932676,SRR14932691,SRR14932692,SRR14932694
results/aviary/genus_3sample/20240111/SRP173033	coassembly_1	metaspades	52176.7738	2148165.66	4111.87	265919.3	270096.33	SRR14932662,SRR14932663	2	363	20728000000.0	SRR14932482,SRR14932582,SRR14932644,SRR14932647,SRR14932649,SRR14932658,SRR14932662,SRR14932663,SRR14932665,SRR14932666,SRR14932670,SRR14932672,SRR14932676,SRR14932687,SRR14932688,SRR14932689,SRR14932693,SRR14932695,SRR14932696,SRR14932699
results/aviary/genus_3sample/20240111/SRP220891	coassembly_0	metaspades	51708.3593	1717932.6	3315.91	313626.04	317557.96	SRR10083250,SRR10083298	2	323	34307000000.0	SRR10083241,SRR10083242,SRR10083243,SRR10083244,SRR10083246,SRR10083247,SRR10083249,SRR10083250,SRR10083287,SRR10083288,SRR10083289,SRR10083290,SRR10083291,SRR10083297,SRR10083298,SRR10083299,SRR10083305,SRR10083307,SRR10083308,SRR10083311
results/aviary/genus_3sample/20240111/SRP330255	coassembly_0	megahit	78103.6612	3592621.03	4592.85	66014.38	69725.43	SRR15283116,SRR15283141	2	337	43919000000.0	SRR15283080,SRR15283091,SRR15283098,SRR15283099,SRR15283101,SRR15283102,SRR15283107,SRR15283108,SRR15283109,SRR15283111,SRR15283112,SRR15283113,SRR15283116,SRR15283117,SRR15283118,SRR15283129,SRR15283139,SRR15283140,SRR15283141,SRR15283142
results/aviary/genus_3sample/20240111/SRP330255	coassembly_1	metaspades	35811.2318	1385722.44	3861.19	101423.32	102276.36	SRR15283085,SRR15283114	2	334	30997000000.0	SRR15283080,SRR15283085,SRR15283087,SRR15283088,SRR15283091,SRR15283102,SRR15283108,SRR15283109,SRR15283111,SRR15283113,SRR15283114,SRR15283116,SRR15283117,SRR15283118,SRR15283129,SRR15283138,SRR15283139,SRR15283140,SRR15283141,SRR15283142
results/aviary/genus_3sample/20240111/SRP269274	coassembly_0	metaspades	29052.7072	1046148.3	3596.1	94236.49	94640.04	SRR12112866,SRR12112868	2	308	25400000000.0	SRR12112864,SRR12112865,SRR12112866,SRR12112867,SRR12112868
results/aviary/genus_3sample/20240111/SRP128015	coassembly_0	metaspades	14561.8708	524111.65	3575.23	60206.41	73812.38	SRR6439356,SRR6439361	2	357	18805000000.0	SRR6439354,SRR6439355,SRR6439356,SRR6439358,SRR6439359,SRR6439360,SRR6439361,SRR6439362,SRR6439363,SRR6439364,SRR6439365,SRR6439366,SRR6439367,SRR6439368,SRR6439369,SRR6439370,SRR6439371,SRR6439372
results/aviary/genus_3sample/20240111/SRP109090	coassembly_0	metaspades	23854.2657	492105.21	2056.64	89642.1	90756.51	SRR8304784,SRR8304785	2	355	37557000000.0	SRR8304764,SRR8304766,SRR8304767,SRR8304769,SRR8304770,SRR8304771,SRR8304772,SRR8304774,SRR8304783,SRR8304784,SRR8304785,SRR8304786
results/aviary/genus_3sample/20240111/SRP109090	coassembly_1	metaspades	25587.2019	544177.48	2122.17	89839.25	90985.65	SRR8304783,SRR8304786	2	352	37532000000.0	SRR5679054,SRR8304764,SRR8304766,SRR8304767,SRR8304769,SRR8304770,SRR8304771,SRR8304772,SRR8304773,SRR8304774,SRR8304783,SRR8304784,SRR8304785,SRR8304786
results/aviary/genus_3sample/20240111/ERP108616	coassembly_0	metaspades	113977.5689	4414146.22	3869.46	403132.63	412717.79	ERR2564002,ERR2564004	2	359	43278000000.0	ERR2564001,ERR2564002,ERR2564003,ERR2564004,ERR2564005
results/aviary/genus_3sample/20240111/SRP092902	coassembly_0	metaspades	56520.1701	1992997.88	3521.52	342391.8	344562.73	SRR5007141,SRR5007147	2	350	42234000000.0	SRR5007114,SRR5007139,SRR5007141,SRR5007147,SRR8503604,SRR8503605,SRR8503606,SRR8503607,SRR8503608
results/aviary/genus_3sample/20240111/SRP215229	coassembly_0	metaspades	26755.9885	1011138.8	3765.58	197364.39	199131.16	SRR9705320,SRR9705321	2	305	27959000000.0	SRR9705319,SRR9705320,SRR9705321,SRR9705322,SRR9705323
results/aviary/genus_3sample/20240111/SRP315200	coassembly_0	metaspades	45223.8771	1679337.0	3708.93	207217.72	209106.51	SRR14307642,SRR14307658	2	408	30415000000.0	SRR14307633,SRR14307636,SRR14307637,SRR14307638,SRR14307639,SRR14307640,SRR14307641,SRR14307642,SRR14307643,SRR14307645,SRR14307646,SRR14307647,SRR14307650,SRR14307653,SRR14307656,SRR14307657,SRR14307658,SRR14307659,SRR14307663,SRR14307664
results/aviary/genus_3sample/20240111/SRP315200	coassembly_1	metaspades	43704.9693	1620265.36	3700.81	206752.66	208514.41	SRR14307646,SRR14307650	2	351	28037000000.0	SRR14307631,SRR14307632,SRR14307633,SRR14307634,SRR14307636,SRR14307637,SRR14307638,SRR14307641,SRR14307646,SRR14307647,SRR14307648,SRR14307650,SRR14307651,SRR14307652,SRR14307653,SRR14307657,SRR14307658,SRR14307662,SRR14307663,SRR14307664
results/aviary/genus_3sample/20240111/ERP125453	coassembly_0	metaspades	69079.1183	2350093.23	3398.31	365337.67	367950.78	ERR4904392,ERR4904393	2	393	28730000000.0	ERR4904390,ERR4904391,ERR4904392,ERR4904393,ERR4904394,ERR4904397
results/aviary/genus_3sample/20240111/SRP098377	coassembly_0	metaspades	77991.7192	1401833.36	1793.53	288073.45	288525.26	SRR5247074,SRR5247076	2	385	22485000000.0	SRR5247051,SRR5247070,SRR5247071,SRR5247073,SRR5247074,SRR5247075,SRR5247076,SRR6206234,SRR6206235
results/aviary/genus_3sample/20240111/SRP098377	coassembly_1	megahit	72584.9238	1494127.57	2054.91	55183.76	57651.89	SRR6206331,SRR6206332	2	378	48657999999.0	SRR5247050,SRR5247064,SRR5247065,SRR5248872,SRR6206198,SRR6206199,SRR6206331,SRR6206332,SRR6219231,SRR6220208
results/aviary/genus_3sample/20240111/SRP077602	coassembly_0	metaspades	52691.2332	1089947.66	2064.35	200555.89	202744.29	SRR8062332,SRR8062342	2	368	43310000000.0	SRR8062317,SRR8062318,SRR8062319,SRR8062322,SRR8062324,SRR8062325,SRR8062326,SRR8062327,SRR8062332,SRR8062333,SRR8062334,SRR8062335,SRR8062337,SRR8062338,SRR8062339,SRR8062340,SRR8062341,SRR8062342,SRR8062352,SRR8062353
results/aviary/genus_3sample/20240111/SRP201947	coassembly_0	metaspades	30934.3654	1103255.97	3559.27	173751.28	175525.71	SRR9330141,SRR9330143	2	315	30748000000.0	SRR9330139,SRR9330140,SRR9330141,SRR9330142,SRR9330143,SRR9330144,SRR9330145,SRR9330146,SRR9330147,SRR9330148,SRR9330149,SRR9330151,SRR9330152,SRR9330153,SRR9330154,SRR9330156
results/aviary/genus_3sample/20240111/SRP302895	coassembly_0	metaspades	69002.2773	2770905.38	4011.41	356553.23	360032.37	SRR13608702,SRR13608705	2	309	48631000000.0	SRR13608700,SRR13608701,SRR13608702,SRR13608703,SRR13608704,SRR13608705,SRR13608714,SRR13608719,SRR13608722,SRR13608725,SRR13608728,SRR13608729,SRR13608730,SRR13608731,SRR13608732,SRR13608733,SRR13608734,SRR13608735,SRR13608736,SRR13608737
results/aviary/genus_3sample/20240111/SRP216583	coassembly_0	metaspades	45197.9989	1558054.0	3440.37	336314.93	340121.39	SRR9849954,SRR9849955	2	372	37861000000.0	SRR9849936,SRR9849951,SRR9849954,SRR9849955,SRR9849957,SRR9849978,SRR9849980,SRR9849983
results/aviary/genus_3sample/20240111/SRP226684	coassembly_0	metaspades	18351.3498	656913.68	3563.32	83559.63	88360.4	SRR10333328,SRR10333329	2	334	14746000000.0	SRR10333325,SRR10333326,SRR10333327,SRR10333328,SRR10333329
results/aviary/genus_3sample/20240111/SRP217488	coassembly_0	metaspades	61076.7123	2638152.43	4313.88	219785.16	230184.66	SRR9906329,SRR9906330	2	317	24039000000.0	SRR9906328,SRR9906329,SRR9906330
results/aviary/genus_3sample/20240111/SRP011637	coassembly_0	metaspades	16010.7251	598445.97	3714.18	96311.89	102428.4	SRR446575,SRR446576	2	345	15958000000.0	SRR446575,SRR446576,SRR446577
results/aviary/genus_3sample/20240111/ERP107066	coassembly_0	metaspades	51653.0041	1894288.17	3658.97	207994.07	209997.14	ERR2345104,ERR2346693	2	400	31528000000.0	ERR2338392,ERR2345104,ERR2346693
results/aviary/genus_3sample/20240111/SRP124364	coassembly_0	metaspades	31888.2461	1193964.94	3732.69	170131.12	172116.02	SRR6262237,SRR6262238	2	322	21167000000.0	SRR6262235,SRR6262236,SRR6262237,SRR6262238,SRR6262239,SRR6262240,SRR6262241,SRR6262242,SRR6262243,SRR6262244,SRR6262245,SRR6262246
results/aviary/genus_3sample/20240111/SRP290908	coassembly_0	metaspades	18815.4524	698770.29	3691.01	151135.2	152198.3	SRR12997672,SRR12997673	2	358	28606000000.0	SRR12969846,SRR12976788,SRR12977061,SRR12989705,SRR12997672,SRR12997673
results/aviary/genus_3sample/20240111/SRP191223	coassembly_0	metaspades	35691.9235	1224645.91	3429.67	169055.59	170836.89	SRR8862234,SRR8862235	2	341	36646999999.0	SRR8862139,SRR8862143,SRR8862231,SRR8862232,SRR8862233,SRR8862234,SRR8862235,SRR8862237,SRR8862629
results/aviary/genus_3sample/20240111/SRP141559	coassembly_0	metaspades	7678.1848	226049.02	2923.78	59987.24	76648.38	SRR7051179,SRR7051182	2	316	8137000000.0	SRR7051057,SRR7051058,SRR7051071,SRR7051072,SRR7051073,SRR7051074,SRR7051075,SRR7051159,SRR7051160,SRR7051179,SRR7051180,SRR7051181,SRR7051182,SRR7051208,SRR7051243,SRR7051244,SRR7051245,SRR7051259
results/aviary/genus_3sample/20240111/SRP179991	coassembly_0	metaspades	2817.3611	103364.47	3641.54	60420.76	67028.32	SRR8482194,SRR8482195	2	596	35699000000.0	SRR8451930,SRR8452060,SRR8452062,SRR8482191,SRR8482192,SRR8482193,SRR8482194,SRR8482195,SRR8482196,SRR8482197,SRR8482198
results/aviary/genus_3sample/20240111/SRP179991	coassembly_1	metaspades	5126.036	197042.13	3838.02	74136.6	81762.58	SRR8482193,SRR8482196	2	515	32764000000.0	SRR8451930,SRR8452060,SRR8452062,SRR8482191,SRR8482192,SRR8482193,SRR8482194,SRR8482195,SRR8482196,SRR8482197,SRR8482198
results/aviary/genus_3sample/20240111/SRP329387	coassembly_0	metaspades	39511.0421	1397898.72	3532.53	224498.54	226576.4	SRR15213103,SRR15213105	2	304	23543000000.0	SRR15213101,SRR15213102,SRR15213103,SRR15213104,SRR15213105,SRR15213106,SRR15213107,SRR15213108
results/aviary/genus_3sample/20240111/SRP069133	coassembly_0	metaspades	46503.8612	1339531.69	2874.71	216771.23	218302.12	SRR3139705,SRR3139708	2	345	41310000000.0	SRR3137754,SRR3138814,SRR3138815,SRR3138816,SRR3138948,SRR3138949,SRR3139160,SRR3139161,SRR3139162,SRR3139297,SRR3139299,SRR3139705,SRR3139707,SRR3139708,SRR3139709
results/aviary/genus_3sample/20240111/SRP334346	coassembly_0	metaspades	16843.1228	602196.81	3554.27	151804.98	154178.96	SRR15635848,SRR15635857	2	412	12827000000.0	SRR15635842,SRR15635843,SRR15635844,SRR15635845,SRR15635847,SRR15635848,SRR15635857
results/aviary/genus_3sample/20240111/SRP167436	coassembly_0	metaspades	29126.8277	1119405.44	3827.81	159712.09	162206.95	SRR8165484,SRR8165485	2	399	27372000000.0	SRR8165481,SRR8165482,SRR8165483,SRR8165484,SRR8165485
results/aviary/genus_3sample/20240111/SRP189682	coassembly_0	metaspades	73471.6902	3032581.04	4126.62	333056.81	335433.69	SRR8797212,SRR8797213	2	371	40082000000.0	SRR8797211,SRR8797212,SRR8797213,SRR8797214,SRR8797215,SRR8797216,SRR8797217,SRR8797218,SRR8797219
results/aviary/genus_3sample/20240111/SRP189682	coassembly_1	metaspades	96384.9678	4524055.26	4689.41	352742.67	354442.21	SRR8797216,SRR8797219	2	347	40675000000.0	SRR8797211,SRR8797212,SRR8797213,SRR8797214,SRR8797215,SRR8797216,SRR8797217,SRR8797218,SRR8797219
results/aviary/genus_3sample/20240111/ERP001736	coassembly_0	metaspades	59310.4927	1940266.25	3267.33	267710.19	280940.32	ERR598998,ERR599156	2	470	45689000000.0	ERR598948,ERR598956,ERR598957,ERR598958,ERR598961,ERR598963,ERR598968,ERR598995,ERR598998,ERR599079,ERR599089,ERR599100,ERR599111,ERR599117,ERR599123,ERR599133,ERR599136,ERR599156,ERR599157,ERR599161
results/aviary/genus_3sample/20240111/ERP001736	coassembly_1	metaspades	45115.5546	1449630.34	3204.95	236327.64	247748.37	ERR599035,ERR599122	2	330	46543000000.0	ERR598945,ERR598976,ERR598983,ERR598994,ERR598996,ERR599001,ERR599009,ERR599027,ERR599035,ERR599056,ERR599059,ERR599078,ERR599090,ERR599104,ERR599121,ERR599122,ERR599144,ERR599170,ERR599174,ERR599176
results/aviary/genus_3sample/20240111/SRP193661	coassembly_0	metaspades	24342.4386	936549.96	3835.45	107093.38	109659.43	SRR9016296,SRR9016297	2	392	17060000000.0	SRR9016293,SRR9016294,SRR9016295,SRR9016296,SRR9016297,SRR9016298
results/aviary/genus_3sample/20240111/SRP193661	coassembly_1	metaspades	17525.6389	704663.27	4001.45	97234.25	99929.19	SRR9016293,SRR9016294	2	326	14553000000.0	SRR9016293,SRR9016294,SRR9016295,SRR9016296,SRR9016297,SRR9016298
results/aviary/genus_3sample/20240111/SRP090828	coassembly_1	metaspades	28100.7838	1001882.38	3552.26	311701.3	315060.02	SRR4343442,SRR4343444	2	317	23125000000.0	SRR4343426,SRR4343444,SRR4343433,SRR4343435,SRR4343439,SRR4343442
results/aviary/genus_3sample/20240111/SRP301943	coassembly_0	metaspades	21497.1014	456204.96	2114.88	167357.86	169739.98	SRR13444018,SRR13444019	2	354	19050000000.0	SRR13443990,SRR13443991,SRR13443997,SRR13443998,SRR13443999,SRR13444000,SRR13444001,SRR13444003,SRR13444004,SRR13444009,SRR13444013,SRR13444018,SRR13444019,SRR13444026,SRR13444042,SRR13444056,SRR13444058,SRR13444062,SRR13444064,SRR13444065
results/aviary/genus_3sample/20240111/SRP268622	coassembly_0	metaspades	62685.181	2663740.38	4244.75	224832.43	231401.31	SRR12081734,SRR12081736	2	309	46106000000.0	SRR12081733,SRR12081734,SRR12081735,SRR12081736,SRR12081737
results/aviary/genus_3sample/20240111/SRP093185	coassembly_0	metaspades	15408.2547	585793.73	3793.69	78483.53	84360.38	SRR5011273,SRR5011275	2	344	31175000000.0	SRR5011273,SRR5011275,SRR5011277
results/aviary/genus_3sample/20240111/SRP135972	coassembly_0	metaspades	43471.871	1547304.4	3555.26	337764.17	340817.41	SRR6869045,SRR6869053	2	378	32830000000.0	SRR6854575,SRR6854585,SRR6854587,SRR6854588,SRR6854590,SRR6869044,SRR6869045,SRR6869046,SRR6869047,SRR6869048,SRR6869049,SRR6869050,SRR6869051,SRR6869052,SRR6869053,SRR6869054,SRR6869055,SRR6877514,SRR6877515,SRR6877517
results/aviary/genus_3sample/20240111/SRP135972	coassembly_1	metaspades	74287.2375	2780478.45	3737.91	392494.88	395258.22	SRR6869054,SRR6869055	2	367	38958000000.0	SRR6854574,SRR6854575,SRR6854589,SRR6869031,SRR6869044,SRR6869045,SRR6869046,SRR6869047,SRR6869048,SRR6869049,SRR6869050,SRR6869051,SRR6869052,SRR6869053,SRR6869054,SRR6869055,SRR6877514,SRR6877515,SRR6877517,SRR6877521
results/aviary/genus_3sample/20240111/SRP284006	coassembly_0	metaspades	44426.0111	1590312.51	3575.37	320680.3	322603.46	SRR12676969,SRR12676970	2	363	31131000000.0	SRR12676966,SRR12676967,SRR12676968,SRR12676969,SRR12676970,SRR12676971,SRR12676972,SRR12676973,SRR12676974,SRR12676975
results/aviary/genus_3sample/20240111/SRP104257	coassembly_0	metaspades	23235.8276	862775.09	3699.81	154931.76	157811.07	SRR5458845,SRR5581654	2	359	16849000000.0	SRR5458596,SRR5458598,SRR5458681,SRR5458685,SRR5458845,SRR5458846,SRR5458847,SRR5458848,SRR5458850,SRR5459186,SRR5459187,SRR5459189,SRR5459190,SRR5459276,SRR5581653,SRR5581654,SRR5581655
results/aviary/genus_3sample/20240111/SRP063590	coassembly_0	metaspades	22154.9058	893764.7	4014.59	96205.37	98369.69	SRR7428105,SRR7428122	2	394	19770000000.0	SRR7428105,SRR7428114,SRR7428122,SRR7428123,SRR7428125,SRR7428126,SRR7428129,SRR7428130,SRR7428131,SRR7428132
results/aviary/genus_3sample/20240111/SRP268394	coassembly_0	metaspades	24662.2459	914448.4	3691.37	152039.57	153937.54	SRR12112857,SRR12112858	2	379	19628000000.0	SRR12112853,SRR12112854,SRR12112855,SRR12112856,SRR12112857,SRR12112858,SRR12112859,SRR12112860,SRR12112861
results/aviary/genus_3sample/20240111/SRP268394	coassembly_1	metaspades	21586.1833	760112.43	3506.26	145103.77	146013.34	SRR12112860,SRR12112861	2	371	19188999999.0	SRR12112853,SRR12112854,SRR12112855,SRR12112856,SRR12112857,SRR12112858,SRR12112859,SRR12112860,SRR12112861
